user_license_id,account_id,customer_id,user_email,user_role,activated_date,last_login_date,status
UL000988,ACC019,CUST019,user988@example.com,Viewer,2024-08-29,2024-09-26,active
UL000989,ACC019,CUST019,user989@example.com,Admin,2024-03-30,2024-09-27,active
UL000990,ACC019,CUST019,user990@example.com,Power User,2024-02-12,2024-10-03,active
UL000991,ACC019,CUST019,user991@example.com,Viewer,2023-11-05,2024-09-17,active
UL000992,ACC019,CUST019,user992@example.com,Admin,2024-07-05,2024-07-19,active
UL000993,ACC019,CUST019,user993@example.com,Power User,2024-03-16,2024-09-17,active
UL000994,ACC019,CUST019,user994@example.com,Admin,2024-06-09,,inactive
UL000995,ACC019,CUST019,user995@example.com,Viewer,2023-11-20,2024-09-30,active
UL000996,ACC019,CUST019,user996@example.com,Viewer,2024-07-27,2024-10-06,active
UL000997,ACC019,CUST019,user997@example.com,Viewer,2024-05-12,2024-10-03,active
UL000998,ACC019,CUST019,user998@example.com,Viewer,2024-09-16,2024-10-06,active
UL000999,ACC019,CUST019,user999@example.com,Power User,2024-04-25,2024-09-19,active
UL001000,ACC019,CUST019,user1000@example.com,Viewer,2024-08-31,2024-10-12,active
UL001001,ACC019,CUST019,user1001@example.com,Power User,2024-08-07,2024-09-12,active
UL001002,ACC019,CUST019,user1002@example.com,Power User,2024-05-04,,inactive
UL001003,ACC019,CUST019,user1003@example.com,Admin,2023-11-28,2024-10-17,active
UL001004,ACC019,CUST019,user1004@example.com,Viewer,2024-01-17,2024-10-03,active
UL001005,ACC019,CUST019,user1005@example.com,Power User,2024-08-19,2024-10-06,active
UL001006,ACC019,CUST019,user1006@example.com,Viewer,2023-11-03,2024-05-22,active
UL001007,ACC019,CUST019,user1007@example.com,Viewer,2024-01-05,2024-06-15,active
UL001008,ACC019,CUST019,user1008@example.com,Power User,2024-03-15,2024-09-29,active
UL001009,ACC019,CUST019,user1009@example.com,Power User,2024-04-08,2024-10-12,active
UL001010,ACC019,CUST019,user1010@example.com,Viewer,2023-12-18,2024-09-27,active
UL001011,ACC019,CUST019,user1011@example.com,Admin,2023-12-16,2024-10-10,active
UL001012,ACC019,CUST019,user1012@example.com,Viewer,2024-05-15,2024-10-10,active
UL001013,ACC019,CUST019,user1013@example.com,Viewer,2024-01-23,2024-10-14,active
UL001014,ACC019,CUST019,user1014@example.com,Viewer,2023-10-28,2024-10-01,active
UL001015,ACC019,CUST019,user1015@example.com,Power User,2023-11-17,,inactive
UL001016,ACC019,CUST019,user1016@example.com,Viewer,2024-09-03,2024-09-27,active
UL001017,ACC019,CUST019,user1017@example.com,Viewer,2023-11-30,2024-09-25,active
UL001018,ACC019,CUST019,user1018@example.com,Power User,2024-08-01,2024-10-07,active
UL001019,ACC019,CUST019,user1019@example.com,Viewer,2023-11-02,2024-02-16,active
UL001020,ACC019,CUST019,user1020@example.com,Power User,2024-04-11,2024-09-28,active
UL001021,ACC019,CUST019,user1021@example.com,Admin,2024-07-26,2024-10-16,active
UL001022,ACC019,CUST019,user1022@example.com,Viewer,2023-12-26,2024-09-24,active
UL001023,ACC019,CUST019,user1023@example.com,Power User,2023-11-25,2024-10-02,active
UL001024,ACC019,CUST019,user1024@example.com,Viewer,2023-11-12,2024-10-09,active
UL001025,ACC020,CUST020,user1025@example.com,Viewer,2023-10-29,2024-09-30,active
UL001026,ACC020,CUST020,user1026@example.com,Power User,2024-08-20,2024-10-06,active
UL001027,ACC020,CUST020,user1027@example.com,Viewer,2024-05-07,2024-07-03,active
UL001028,ACC020,CUST020,user1028@example.com,Power User,2024-02-05,2024-09-29,active
UL001029,ACC020,CUST020,user1029@example.com,Power User,2024-08-25,2024-09-18,active
UL001030,ACC020,CUST020,user1030@example.com,Viewer,2024-03-24,2024-09-22,active
UL001031,ACC020,CUST020,user1031@example.com,Viewer,2023-10-31,2024-09-27,active
UL001032,ACC020,CUST020,user1032@example.com,Power User,2024-02-06,2024-07-18,active
UL001033,ACC020,CUST020,user1033@example.com,Viewer,2023-11-02,2024-09-30,active
UL001034,ACC020,CUST020,user1034@example.com,Power User,2024-05-01,2024-10-11,active
UL001035,ACC020,CUST020,user1035@example.com,Power User,2024-07-17,2024-10-04,active
UL001036,ACC020,CUST020,user1036@example.com,Viewer,2024-03-20,2024-09-20,active
UL001037,ACC020,CUST020,user1037@example.com,Power User,2023-11-27,2024-09-17,active
UL001038,ACC020,CUST020,user1038@example.com,Admin,2024-08-03,2024-08-16,active
UL001039,ACC020,CUST020,user1039@example.com,Power User,2024-03-12,2024-10-10,active
UL001040,ACC020,CUST020,user1040@example.com,Viewer,2024-08-15,2024-09-07,active
UL001041,ACC020,CUST020,user1041@example.com,Admin,2023-11-15,2024-10-11,active
UL001042,ACC022,CUST022,user1042@example.com,Viewer,2024-05-03,2024-10-11,active
UL001043,ACC022,CUST022,user1043@example.com,Viewer,2024-07-18,2024-08-31,active
UL001044,ACC022,CUST022,user1044@example.com,Power User,2024-03-21,2024-08-12,active
UL001045,ACC022,CUST022,user1045@example.com,Viewer,2024-07-20,2024-10-03,active
UL001046,ACC022,CUST022,user1046@example.com,Viewer,2024-03-31,2024-10-06,active
UL001047,ACC022,CUST022,user1047@example.com,Viewer,2024-02-21,2024-10-14,active
UL001048,ACC022,CUST022,user1048@example.com,Power User,2024-02-21,2024-09-23,active
UL001049,ACC022,CUST022,user1049@example.com,Viewer,2024-06-22,2024-09-25,active
UL001050,ACC022,CUST022,user1050@example.com,Viewer,2023-11-16,2024-09-23,active
UL001051,ACC022,CUST022,user1051@example.com,Viewer,2023-12-31,2024-10-13,active
UL001052,ACC022,CUST022,user1052@example.com,Viewer,2023-12-10,2024-10-06,active
UL001053,ACC022,CUST022,user1053@example.com,Viewer,2024-06-01,2024-10-07,active
UL001054,ACC022,CUST022,user1054@example.com,Viewer,2024-06-08,2024-10-08,active
UL001055,ACC022,CUST022,user1055@example.com,Power User,2024-01-16,2024-10-14,active
UL001056,ACC022,CUST022,user1056@example.com,Viewer,2024-08-30,2024-09-17,active
UL001057,ACC022,CUST022,user1057@example.com,Power User,2024-04-30,2024-08-09,active
UL001058,ACC022,CUST022,user1058@example.com,Power User,2023-12-14,2024-10-07,active
UL001059,ACC022,CUST022,user1059@example.com,Viewer,2023-12-01,2024-10-12,active
UL001060,ACC022,CUST022,user1060@example.com,Power User,2023-12-23,2024-10-16,active
UL001061,ACC022,CUST022,user1061@example.com,Power User,2023-09-22,2024-09-22,active
UL001062,ACC022,CUST022,user1062@example.com,Viewer,2024-05-31,2024-09-21,active
UL001063,ACC022,CUST022,user1063@example.com,Viewer,2023-10-05,2024-06-07,active
UL001064,ACC022,CUST022,user1064@example.com,Viewer,2024-03-17,2024-09-04,active
UL001065,ACC022,CUST022,user1065@example.com,Viewer,2024-02-25,2024-10-11,active
UL001066,ACC022,CUST022,user1066@example.com,Power User,2024-05-31,2024-10-15,active
UL001067,ACC022,CUST022,user1067@example.com,Power User,2024-06-16,2024-09-30,active
UL001068,ACC022,CUST022,user1068@example.com,Power User,2024-03-17,2024-05-03,active
UL001069,ACC022,CUST022,user1069@example.com,Viewer,2024-01-03,2024-10-14,active
UL001070,ACC022,CUST022,user1070@example.com,Admin,2024-01-05,2024-09-29,active
UL001071,ACC022,CUST022,user1071@example.com,Viewer,2024-05-10,2024-08-05,active
UL001072,ACC022,CUST022,user1072@example.com,Admin,2024-01-20,2024-10-14,active
UL001073,ACC022,CUST022,user1073@example.com,Viewer,2024-08-19,2024-09-24,active
UL001074,ACC022,CUST022,user1074@example.com,Power User,2024-01-21,2024-10-14,active
UL001075,ACC022,CUST022,user1075@example.com,Viewer,2023-10-10,2024-09-20,active
UL001076,ACC022,CUST022,user1076@example.com,Viewer,2024-06-21,2024-09-18,active
UL001077,ACC022,CUST022,user1077@example.com,Viewer,2024-06-13,2024-06-14,active
UL001078,ACC022,CUST022,user1078@example.com,Viewer,2024-09-12,2024-10-15,active
UL001079,ACC022,CUST022,user1079@example.com,Power User,2024-05-31,2024-06-04,active
UL001080,ACC022,CUST022,user1080@example.com,Viewer,2024-09-11,2024-10-09,active
UL001081,ACC022,CUST022,user1081@example.com,Viewer,2023-10-06,2024-10-11,active
UL001082,ACC022,CUST022,user1082@example.com,Power User,2024-09-04,2024-09-06,active
UL001083,ACC022,CUST022,user1083@example.com,Viewer,2023-09-28,2023-10-15,active
UL001084,ACC022,CUST022,user1084@example.com,Viewer,2024-05-29,2024-10-07,active
UL001085,ACC022,CUST022,user1085@example.com,Power User,2024-01-06,,inactive
UL001086,ACC022,CUST022,user1086@example.com,Power User,2023-10-12,2024-10-03,active
UL001087,ACC022,CUST022,user1087@example.com,Viewer,2024-07-26,2024-10-02,active
UL001088,ACC022,CUST022,user1088@example.com,Viewer,2024-05-05,2024-10-14,active
UL001089,ACC022,CUST022,user1089@example.com,Viewer,2024-06-23,2024-10-06,active
UL001090,ACC022,CUST022,user1090@example.com,Viewer,2024-04-29,2024-10-01,active
UL001091,ACC022,CUST022,user1091@example.com,Power User,2023-09-20,2024-10-07,active
UL001092,ACC022,CUST022,user1092@example.com,Viewer,2024-02-03,2024-05-14,active
UL001093,ACC022,CUST022,user1093@example.com,Power User,2023-09-25,2024-10-07,active
UL001094,ACC022,CUST022,user1094@example.com,Admin,2024-08-03,2024-10-11,active
UL001095,ACC022,CUST022,user1095@example.com,Admin,2023-09-28,2024-01-20,active
UL001096,ACC022,CUST022,user1096@example.com,Viewer,2024-02-08,2024-09-21,active
UL001097,ACC022,CUST022,user1097@example.com,Power User,2024-04-08,2024-09-26,active
UL001098,ACC022,CUST022,user1098@example.com,Viewer,2023-11-10,2024-08-14,active
UL001099,ACC022,CUST022,user1099@example.com,Power User,2024-02-14,2024-06-01,active
UL001100,ACC022,CUST022,user1100@example.com,Viewer,2024-03-01,,inactive
UL001101,ACC022,CUST022,user1101@example.com,Admin,2024-03-25,2024-10-14,active
UL001102,ACC022,CUST022,user1102@example.com,Viewer,2023-10-24,2024-10-02,active
UL001103,ACC022,CUST022,user1103@example.com,Viewer,2024-06-29,2024-09-27,active
UL001104,ACC022,CUST022,user1104@example.com,Power User,2024-07-01,2024-09-28,active
UL001105,ACC022,CUST022,user1105@example.com,Viewer,2024-08-29,2024-09-22,active
UL001106,ACC022,CUST022,user1106@example.com,Viewer,2024-06-11,2024-09-28,active
UL001107,ACC022,CUST022,user1107@example.com,Viewer,2024-08-27,2024-10-10,active
UL001108,ACC022,CUST022,user1108@example.com,Viewer,2023-10-28,2024-09-17,active
UL001109,ACC022,CUST022,user1109@example.com,Viewer,2024-06-27,2024-10-02,active
UL001110,ACC022,CUST022,user1110@example.com,Viewer,2024-08-16,2024-09-23,active
UL001111,ACC022,CUST022,user1111@example.com,Power User,2024-01-04,2024-10-15,active
UL001112,ACC022,CUST022,user1112@example.com,Viewer,2023-12-12,2024-10-07,active
UL001113,ACC022,CUST022,user1113@example.com,Admin,2024-04-13,2024-10-02,active
UL001114,ACC022,CUST022,user1114@example.com,Power User,2023-10-21,2024-08-14,active
UL001115,ACC022,CUST022,user1115@example.com,Power User,2024-06-20,2024-09-23,active
UL001116,ACC022,CUST022,user1116@example.com,Power User,2024-07-13,2024-10-15,active
UL001117,ACC022,CUST022,user1117@example.com,Viewer,2023-12-09,2024-04-02,active
UL001118,ACC022,CUST022,user1118@example.com,Admin,2024-03-22,2024-09-28,active
UL001119,ACC022,CUST022,user1119@example.com,Viewer,2024-05-26,2024-10-14,active
UL001120,ACC022,CUST022,user1120@example.com,Power User,2024-02-01,2024-04-05,active
UL001121,ACC022,CUST022,user1121@example.com,Power User,2024-08-04,2024-09-14,active
UL001122,ACC022,CUST022,user1122@example.com,Power User,2024-06-09,2024-09-29,active
UL001123,ACC022,CUST022,user1123@example.com,Viewer,2024-04-01,2024-10-06,active
UL001124,ACC022,CUST022,user1124@example.com,Viewer,2024-04-01,2024-09-26,active
UL001125,ACC022,CUST022,user1125@example.com,Viewer,2023-11-24,2024-02-28,active
UL001126,ACC022,CUST022,user1126@example.com,Viewer,2024-07-13,2024-10-07,active
UL001127,ACC022,CUST022,user1127@example.com,Admin,2023-11-10,2024-09-23,active
UL001128,ACC022,CUST022,user1128@example.com,Power User,2024-04-03,2024-06-11,active
UL001129,ACC022,CUST022,user1129@example.com,Viewer,2023-12-14,2024-09-30,active
UL001130,ACC022,CUST022,user1130@example.com,Power User,2024-01-23,2024-09-30,active
UL001131,ACC022,CUST022,user1131@example.com,Power User,2024-01-22,2024-09-28,active
UL001132,ACC022,CUST022,user1132@example.com,Viewer,2023-12-29,2024-10-15,active
UL001133,ACC022,CUST022,user1133@example.com,Viewer,2023-10-28,2024-10-11,active
UL001134,ACC022,CUST022,user1134@example.com,Viewer,2024-01-26,2024-09-22,active
UL001135,ACC022,CUST022,user1135@example.com,Viewer,2023-11-17,2024-09-22,active
UL001136,ACC022,CUST022,user1136@example.com,Viewer,2024-03-24,2024-10-02,active
UL001137,ACC022,CUST022,user1137@example.com,Viewer,2024-04-14,2024-10-07,active
UL001138,ACC022,CUST022,user1138@example.com,Viewer,2024-09-12,,inactive
UL001139,ACC022,CUST022,user1139@example.com,Power User,2024-03-09,2024-10-17,active
UL001140,ACC022,CUST022,user1140@example.com,Viewer,2024-09-13,2024-09-15,active
UL001141,ACC022,CUST022,user1141@example.com,Viewer,2024-07-03,2024-09-18,active
UL001142,ACC022,CUST022,user1142@example.com,Viewer,2024-06-20,2024-10-10,active
UL001143,ACC022,CUST022,user1143@example.com,Viewer,2024-06-22,2024-10-03,active
UL001144,ACC022,CUST022,user1144@example.com,Admin,2024-04-04,2024-10-03,active
UL001145,ACC022,CUST022,user1145@example.com,Viewer,2024-08-05,2024-10-17,active
UL001146,ACC022,CUST022,user1146@example.com,Viewer,2024-05-03,2024-09-17,active
UL001147,ACC022,CUST022,user1147@example.com,Power User,2024-07-02,2024-10-10,active
UL001148,ACC022,CUST022,user1148@example.com,Viewer,2024-07-25,2024-10-06,active
UL001149,ACC022,CUST022,user1149@example.com,Viewer,2024-01-14,,inactive
UL001150,ACC022,CUST022,user1150@example.com,Power User,2024-03-14,2024-10-06,active
UL001151,ACC022,CUST022,user1151@example.com,Viewer,2023-10-21,2024-09-17,active
UL001152,ACC022,CUST022,user1152@example.com,Power User,2024-08-02,2024-08-31,active
UL001153,ACC022,CUST022,user1153@example.com,Viewer,2024-08-26,2024-10-16,active
UL001154,ACC022,CUST022,user1154@example.com,Viewer,2024-09-15,2024-10-03,active
UL001155,ACC022,CUST022,user1155@example.com,Viewer,2023-12-01,2024-09-19,active
UL001156,ACC022,CUST022,user1156@example.com,Power User,2023-12-13,2024-10-08,active
UL001157,ACC022,CUST022,user1157@example.com,Viewer,2023-09-14,2024-06-24,active
UL001158,ACC022,CUST022,user1158@example.com,Admin,2024-06-11,2024-09-19,active
UL001159,ACC022,CUST022,user1159@example.com,Viewer,2024-01-10,2024-10-10,active
UL001160,ACC022,CUST022,user1160@example.com,Power User,2024-07-20,2024-10-04,active
UL001161,ACC022,CUST022,user1161@example.com,Admin,2024-02-12,2024-10-09,active
UL001162,ACC022,CUST022,user1162@example.com,Viewer,2024-01-15,2024-09-24,active
UL001163,ACC022,CUST022,user1163@example.com,Power User,2024-09-01,2024-10-01,active
UL001164,ACC022,CUST022,user1164@example.com,Viewer,2024-06-20,2024-08-25,active
UL001165,ACC022,CUST022,user1165@example.com,Power User,2023-12-13,,inactive
UL001166,ACC022,CUST022,user1166@example.com,Viewer,2024-03-11,2024-10-11,active
UL001167,ACC022,CUST022,user1167@example.com,Power User,2024-02-22,2024-09-30,active
UL001168,ACC022,CUST022,user1168@example.com,Power User,2024-03-08,2024-09-24,active
UL001169,ACC022,CUST022,user1169@example.com,Power User,2024-08-11,2024-09-22,active
UL001170,ACC022,CUST022,user1170@example.com,Viewer,2023-09-28,2024-09-22,active
UL001171,ACC022,CUST022,user1171@example.com,Power User,2024-08-18,2024-09-18,active
UL001172,ACC022,CUST022,user1172@example.com,Viewer,2024-07-19,2024-09-17,active
UL001173,ACC022,CUST022,user1173@example.com,Power User,2024-03-17,2024-09-25,active
UL001174,ACC022,CUST022,user1174@example.com,Viewer,2023-10-30,2024-10-09,active
UL001175,ACC022,CUST022,user1175@example.com,Viewer,2023-09-17,2024-04-13,active
UL001176,ACC022,CUST022,user1176@example.com,Power User,2024-07-11,2024-10-13,active
UL001177,ACC022,CUST022,user1177@example.com,Viewer,2024-05-19,2024-09-24,active
UL001178,ACC022,CUST022,user1178@example.com,Viewer,2024-05-18,2024-10-16,active
UL001179,ACC022,CUST022,user1179@example.com,Viewer,2023-10-05,2024-09-19,active
UL001180,ACC022,CUST022,user1180@example.com,Power User,2023-12-02,2024-10-04,active
UL001181,ACC022,CUST022,user1181@example.com,Viewer,2024-03-24,2024-09-25,active
UL001182,ACC022,CUST022,user1182@example.com,Viewer,2024-07-12,,inactive
UL001183,ACC022,CUST022,user1183@example.com,Viewer,2023-10-05,2024-10-03,active
UL001184,ACC022,CUST022,user1184@example.com,Viewer,2024-05-17,2024-10-12,active
UL001185,ACC022,CUST022,user1185@example.com,Power User,2023-11-22,2024-09-28,active
UL001186,ACC022,CUST022,user1186@example.com,Viewer,2024-07-26,2024-10-05,active
UL001187,ACC022,CUST022,user1187@example.com,Viewer,2023-12-12,2024-09-24,active
UL001188,ACC022,CUST022,user1188@example.com,Admin,2023-10-11,2024-10-02,active
UL001189,ACC022,CUST022,user1189@example.com,Power User,2023-12-05,2024-09-28,active
UL001190,ACC022,CUST022,user1190@example.com,Viewer,2024-09-17,2024-10-07,active
UL001191,ACC022,CUST022,user1191@example.com,Viewer,2024-06-04,2024-10-03,active
UL001192,ACC022,CUST022,user1192@example.com,Viewer,2024-08-26,2024-10-05,active
UL001193,ACC022,CUST022,user1193@example.com,Viewer,2024-09-05,2024-09-17,active
UL001194,ACC022,CUST022,user1194@example.com,Admin,2024-04-08,2024-10-02,active
UL001195,ACC022,CUST022,user1195@example.com,Viewer,2024-01-07,2024-10-16,active
UL001196,ACC022,CUST022,user1196@example.com,Viewer,2024-01-30,2024-10-14,active
UL001197,ACC022,CUST022,user1197@example.com,Viewer,2024-02-07,2024-10-12,active
UL001198,ACC022,CUST022,user1198@example.com,Viewer,2024-04-06,2024-10-07,active
UL001199,ACC022,CUST022,user1199@example.com,Viewer,2023-09-27,2024-10-12,active
UL001200,ACC022,CUST022,user1200@example.com,Viewer,2024-09-12,2024-10-14,active
UL001201,ACC022,CUST022,user1201@example.com,Viewer,2024-07-29,2024-10-05,active
UL001202,ACC022,CUST022,user1202@example.com,Viewer,2024-08-09,2024-10-05,active
UL001203,ACC022,CUST022,user1203@example.com,Power User,2024-01-02,2024-09-26,active
UL001204,ACC022,CUST022,user1204@example.com,Power User,2023-09-29,2024-10-15,active
UL001205,ACC022,CUST022,user1205@example.com,Power User,2024-09-16,2024-09-25,active
UL001206,ACC022,CUST022,user1206@example.com,Viewer,2024-01-06,2024-10-05,active
UL001207,ACC022,CUST022,user1207@example.com,Admin,2023-12-13,2024-09-24,active
UL001208,ACC022,CUST022,user1208@example.com,Viewer,2024-08-12,2024-10-07,active
UL001209,ACC022,CUST022,user1209@example.com,Viewer,2024-01-20,2024-10-01,active
UL001210,ACC022,CUST022,user1210@example.com,Power User,2024-08-22,2024-08-25,active
UL001211,ACC022,CUST022,user1211@example.com,Viewer,2023-09-19,2024-09-26,active
UL001212,ACC022,CUST022,user1212@example.com,Viewer,2024-05-02,2024-09-29,active
UL001213,ACC022,CUST022,user1213@example.com,Power User,2023-11-18,2024-06-28,active
UL001214,ACC022,CUST022,user1214@example.com,Viewer,2024-03-10,2024-05-17,active
UL001215,ACC022,CUST022,user1215@example.com,Viewer,2024-08-02,2024-09-14,active
UL001216,ACC022,CUST022,user1216@example.com,Admin,2024-08-06,,inactive
UL001217,ACC022,CUST022,user1217@example.com,Power User,2024-01-12,2024-10-10,active
UL001218,ACC022,CUST022,user1218@example.com,Viewer,2023-10-31,2024-10-13,active
UL001219,ACC022,CUST022,user1219@example.com,Power User,2024-02-22,2024-09-20,active
UL001220,ACC022,CUST022,user1220@example.com,Power User,2023-10-17,2024-09-27,active
UL001221,ACC022,CUST022,user1221@example.com,Viewer,2024-01-18,2024-09-29,active
UL001222,ACC022,CUST022,user1222@example.com,Power User,2024-01-05,2024-10-07,active
UL001223,ACC022,CUST022,user1223@example.com,Viewer,2024-06-24,2024-09-30,active
UL001224,ACC022,CUST022,user1224@example.com,Viewer,2024-08-31,2024-10-14,active
UL001225,ACC022,CUST022,user1225@example.com,Viewer,2024-01-06,2024-10-11,active
UL001226,ACC022,CUST022,user1226@example.com,Viewer,2023-11-27,2024-09-25,active
UL001227,ACC022,CUST022,user1227@example.com,Power User,2024-07-11,2024-09-28,active
UL001228,ACC022,CUST022,user1228@example.com,Viewer,2024-07-11,2024-10-06,active
UL001229,ACC022,CUST022,user1229@example.com,Viewer,2024-04-19,2024-10-04,active
UL001230,ACC022,CUST022,user1230@example.com,Viewer,2024-09-10,2024-10-17,active
UL001231,ACC022,CUST022,user1231@example.com,Viewer,2024-09-03,2024-10-05,active
UL001232,ACC022,CUST022,user1232@example.com,Viewer,2024-02-14,2024-09-22,active
UL001233,ACC022,CUST022,user1233@example.com,Power User,2023-09-17,2024-10-15,active
UL001234,ACC022,CUST022,user1234@example.com,Viewer,2023-09-24,2024-04-27,active
UL001235,ACC022,CUST022,user1235@example.com,Viewer,2023-10-31,2024-01-27,active
UL001236,ACC022,CUST022,user1236@example.com,Viewer,2023-11-28,2024-09-30,active
UL001237,ACC022,CUST022,user1237@example.com,Viewer,2023-10-16,2024-10-02,active
UL001238,ACC022,CUST022,user1238@example.com,Power User,2024-09-09,2024-09-09,active
UL001239,ACC022,CUST022,user1239@example.com,Power User,2024-08-28,2024-09-29,active
UL001240,ACC022,CUST022,user1240@example.com,Power User,2024-03-12,2024-09-21,active
UL001241,ACC024,CUST024,user1241@example.com,Admin,2023-12-19,2024-09-28,active
UL001242,ACC024,CUST024,user1242@example.com,Power User,2024-08-07,2024-10-17,active
UL001243,ACC024,CUST024,user1243@example.com,Viewer,2023-12-27,2024-10-06,active
UL001244,ACC024,CUST024,user1244@example.com,Power User,2024-06-11,2024-10-03,active
UL001245,ACC024,CUST024,user1245@example.com,Power User,2024-06-11,,inactive
UL001246,ACC024,CUST024,user1246@example.com,Viewer,2024-01-16,2024-10-14,active
UL001247,ACC024,CUST024,user1247@example.com,Viewer,2023-10-04,2024-10-08,active
UL001248,ACC024,CUST024,user1248@example.com,Viewer,2024-08-29,2024-09-15,active
UL001249,ACC024,CUST024,user1249@example.com,Power User,2024-06-26,2024-09-27,active
UL001250,ACC024,CUST024,user1250@example.com,Admin,2023-12-23,2024-10-07,active
UL001251,ACC024,CUST024,user1251@example.com,Viewer,2023-10-04,2024-09-21,active
UL001252,ACC024,CUST024,user1252@example.com,Viewer,2024-08-23,2024-09-19,active
UL001253,ACC024,CUST024,user1253@example.com,Viewer,2024-05-17,2024-10-07,active
UL001254,ACC024,CUST024,user1254@example.com,Power User,2024-03-21,2024-09-20,active
UL001255,ACC024,CUST024,user1255@example.com,Power User,2024-03-10,2024-09-29,active
UL001256,ACC024,CUST024,user1256@example.com,Viewer,2023-10-06,2024-09-21,active
UL001257,ACC024,CUST024,user1257@example.com,Power User,2023-11-16,2024-10-08,active
UL001258,ACC024,CUST024,user1258@example.com,Power User,2024-07-20,2024-09-26,active
UL001259,ACC024,CUST024,user1259@example.com,Viewer,2024-04-20,2024-10-06,active
UL001260,ACC024,CUST024,user1260@example.com,Power User,2024-08-09,2024-08-27,active
UL001261,ACC024,CUST024,user1261@example.com,Admin,2024-07-14,2024-09-20,active
UL001262,ACC024,CUST024,user1262@example.com,Viewer,2023-12-05,2024-10-03,active
UL001263,ACC024,CUST024,user1263@example.com,Viewer,2024-02-25,2024-09-24,active
UL001264,ACC024,CUST024,user1264@example.com,Viewer,2024-07-27,2024-10-11,active
UL001265,ACC024,CUST024,user1265@example.com,Viewer,2024-01-16,2024-10-09,active
UL001266,ACC024,CUST024,user1266@example.com,Viewer,2024-09-15,2024-10-08,active
UL001267,ACC024,CUST024,user1267@example.com,Viewer,2024-02-15,2024-09-24,active
UL001268,ACC024,CUST024,user1268@example.com,Viewer,2023-10-06,2024-10-09,active
UL001269,ACC024,CUST024,user1269@example.com,Power User,2023-10-21,2024-06-27,active
UL001270,ACC024,CUST024,user1270@example.com,Viewer,2024-05-29,2024-10-03,active
UL001271,ACC024,CUST024,user1271@example.com,Viewer,2023-10-10,2024-06-11,active
UL001272,ACC024,CUST024,user1272@example.com,Viewer,2024-07-23,2024-10-14,active
UL001273,ACC024,CUST024,user1273@example.com,Power User,2024-05-17,2024-09-11,active
UL001274,ACC024,CUST024,user1274@example.com,Power User,2024-06-17,2024-08-07,active
UL001275,ACC024,CUST024,user1275@example.com,Power User,2023-11-03,2024-09-18,active
UL001276,ACC024,CUST024,user1276@example.com,Power User,2024-05-08,2024-10-15,active
UL001277,ACC024,CUST024,user1277@example.com,Viewer,2024-05-25,2024-09-25,active
UL001278,ACC024,CUST024,user1278@example.com,Viewer,2024-01-30,2024-09-29,active
UL001279,ACC024,CUST024,user1279@example.com,Power User,2024-06-02,2024-10-03,active
UL001280,ACC024,CUST024,user1280@example.com,Power User,2024-02-13,2024-04-02,active
UL001281,ACC024,CUST024,user1281@example.com,Power User,2024-02-25,2024-08-21,active
UL001282,ACC024,CUST024,user1282@example.com,Viewer,2023-12-21,2024-10-04,active
UL001283,ACC024,CUST024,user1283@example.com,Admin,2024-04-27,2024-10-04,active
UL001284,ACC024,CUST024,user1284@example.com,Viewer,2023-11-06,2024-09-21,active
UL001285,ACC024,CUST024,user1285@example.com,Power User,2024-08-29,2024-10-07,active
UL001286,ACC024,CUST024,user1286@example.com,Viewer,2024-07-22,2024-10-17,active
UL001287,ACC024,CUST024,user1287@example.com,Viewer,2024-06-13,2024-08-28,active
UL001288,ACC024,CUST024,user1288@example.com,Viewer,2024-08-14,2024-10-07,active
UL001289,ACC024,CUST024,user1289@example.com,Power User,2023-09-20,2024-10-13,active
UL001290,ACC024,CUST024,user1290@example.com,Viewer,2024-04-30,2024-09-28,active
UL001291,ACC024,CUST024,user1291@example.com,Power User,2023-11-17,2024-10-10,active
UL001292,ACC024,CUST024,user1292@example.com,Power User,2024-09-11,2024-10-16,active
UL001293,ACC024,CUST024,user1293@example.com,Viewer,2024-03-09,2024-10-11,active
UL001294,ACC024,CUST024,user1294@example.com,Viewer,2023-12-23,2024-09-29,active
UL001295,ACC024,CUST024,user1295@example.com,Power User,2023-11-24,2024-09-20,active
UL001296,ACC024,CUST024,user1296@example.com,Viewer,2023-09-19,2024-10-03,active
UL001297,ACC024,CUST024,user1297@example.com,Viewer,2024-03-22,2024-10-03,active
UL001298,ACC024,CUST024,user1298@example.com,Power User,2024-08-06,2024-08-19,active
UL001299,ACC024,CUST024,user1299@example.com,Viewer,2024-07-08,2024-09-27,active
UL001300,ACC024,CUST024,user1300@example.com,Viewer,2023-09-25,2024-09-29,active
UL001301,ACC024,CUST024,user1301@example.com,Viewer,2023-10-18,2024-10-13,active
UL001302,ACC024,CUST024,user1302@example.com,Viewer,2023-12-25,2024-09-24,active
UL001303,ACC024,CUST024,user1303@example.com,Viewer,2023-11-18,2024-10-13,active
UL001304,ACC024,CUST024,user1304@example.com,Viewer,2024-06-28,2024-09-27,active
UL001305,ACC024,CUST024,user1305@example.com,Viewer,2024-05-05,2024-10-08,active
UL001306,ACC024,CUST024,user1306@example.com,Power User,2023-11-05,2024-06-14,active
UL001307,ACC024,CUST024,user1307@example.com,Viewer,2024-01-12,2024-09-29,active
UL001308,ACC024,CUST024,user1308@example.com,Power User,2024-07-23,2024-10-10,active
